Date,Open,High,Low,Close,Adj Close,Volume
1993-10-27,11.593750,11.656250,11.437500,11.500000,6.850878,17541200
1993-10-28,11.437500,11.593750,11.406250,11.437500,6.813647,10650000
1993-10-29,11.500000,11.656250,11.468750,11.500000,6.850878,7646400
1993-11-01,11.500000,12.000000,11.437500,11.937500,7.111508,15852400
1993-11-02,12.250000,12.781250,12.125000,12.718750,7.576920,40832400
1993-11-03,12.750000,12.781250,12.531250,12.687500,7.558306,20897600
1993-11-04,12.562500,12.625000,12.343750,12.437500,7.446056,12093200
1993-11-05,12.437500,12.531250,12.343750,12.468750,7.464761,13198400
1993-11-08,12.562500,12.687500,12.500000,12.562500,7.520892,7523600
1993-11-09,12.625000,12.656250,12.250000,12.281250,7.352511,10071200
1993-11-10,12.375000,12.531250,12.250000,12.468750,7.464761,8226800
1993-11-11,12.562500,13.093750,12.531250,13.000000,7.782809,14733600
1993-11-12,13.062500,13.125000,12.875000,12.906250,7.726685,12788800
1993-11-15,12.906250,12.906250,12.718750,12.750000,7.633142,5813600
1993-11-16,12.781250,13.250000,12.687500,13.187500,7.895059,13556800
1993-11-17,13.375000,13.562500,12.968750,12.968750,7.764100,17522800
1993-11-18,13.062500,13.281250,13.031250,13.187500,7.895059,9740400
1993-11-19,13.062500,13.156250,12.875000,12.968750,7.764100,9326800
1993-11-22,12.968750,13.125000,12.906250,13.000000,7.782809,10381200
1993-11-23,13.093750,13.312500,12.968750,13.281250,7.951186,8268800
1993-11-24,13.500000,13.812500,13.437500,13.781250,8.250528,16736000
1993-11-26,13.875000,14.000000,13.781250,13.937500,8.344064,4844000
1993-11-29,14.000000,14.031250,13.593750,13.593750,8.138271,9951600
1993-11-30,13.625000,13.781250,13.437500,13.468750,8.063437,7907200
1993-12-01,13.687500,13.687500,13.281250,13.281250,7.951186,9541200
1993-12-02,13.312500,13.531250,13.312500,13.437500,8.044732,7463200
1993-12-03,13.500000,13.500000,13.281250,13.375000,8.007313,7038800
1993-12-06,13.250000,13.593750,13.187500,13.437500,8.044732,7026800
1993-12-07,13.531250,13.562500,13.312500,13.437500,8.044732,6203600
1993-12-08,13.468750,13.531250,13.343750,13.468750,8.063437,4004000
1993-12-09,13.468750,13.531250,13.312500,13.406250,8.026021,5664000
1993-12-10,13.500000,13.875000,13.468750,13.812500,8.269233,15429600
1993-12-13,13.968750,14.437500,13.843750,14.343750,8.587279,19524400
1993-12-14,14.312500,14.343750,14.000000,14.031250,8.400192,9742000
1993-12-15,14.031250,14.406250,13.906250,14.218750,8.512448,9145200
1993-12-16,14.312500,14.406250,14.281250,14.375000,8.605991,11811200
1993-12-17,14.437500,14.968750,14.437500,14.937500,8.942745,23063200
1993-12-20,14.812500,14.843750,14.562500,14.593750,8.736953,11342000
1993-12-21,14.562500,14.781250,14.531250,14.656250,8.774367,9089200
1993-12-22,14.687500,14.812500,14.625000,14.812500,8.867915,6121200
1993-12-23,14.812500,14.843750,14.625000,14.656250,8.774367,5293200
1993-12-27,14.656250,14.812500,14.500000,14.781250,8.849205,5646800
1993-12-28,14.718750,14.843750,14.562500,14.593750,8.736953,5109600
1993-12-29,14.625000,14.687500,14.531250,14.531250,8.699533,4323600
1993-12-30,14.500000,14.593750,14.218750,14.250000,8.531158,6651200
1993-12-31,14.156250,14.343750,14.093750,14.125000,8.456321,7675600
1994-01-03,14.218750,14.437500,14.218750,14.406250,8.624695,5723200
1994-01-04,14.531250,14.781250,14.500000,14.750000,8.830497,7387200
1994-01-05,14.750000,14.968750,14.625000,14.875000,8.905331,10280000
1994-01-06,15.000000,15.000000,14.625000,14.625000,8.755658,9519200
1994-01-07,14.625000,14.843750,14.500000,14.718750,8.811787,5834400
1994-01-10,14.718750,14.875000,14.625000,14.812500,8.867915,6940000
1994-01-11,14.781250,14.843750,14.625000,14.656250,8.774367,6762400
1994-01-12,14.687500,14.718750,14.531250,14.531250,8.699533,6012400
1994-01-13,14.562500,14.750000,14.562500,14.687500,8.793077,7216800
1994-01-14,14.687500,14.875000,14.593750,14.656250,8.774367,6344000
1994-01-17,14.625000,14.625000,14.281250,14.375000,8.605991,6112400
1994-01-18,14.343750,14.343750,14.093750,14.281250,8.549861,9023600
1994-01-19,14.187500,14.250000,13.937500,14.000000,8.381488,7838000
1994-01-20,13.968750,13.968750,13.781250,13.812500,8.269233,9114000
1994-01-21,13.781250,13.906250,13.687500,13.812500,8.269233,12706400
1994-01-24,13.937500,14.687500,13.937500,14.656250,8.774367,16877200
1994-01-25,14.718750,14.843750,13.843750,14.562500,8.718246,40618000
1994-01-26,14.687500,14.687500,14.000000,14.093750,8.437613,16358400
1994-01-27,14.156250,14.375000,14.125000,14.281250,8.549861,8860800
1994-01-28,14.531250,14.531250,14.375000,14.437500,8.643408,6175600
1994-01-31,14.468750,14.468750,14.125000,14.125000,8.456321,8369600
1994-02-01,14.218750,14.343750,14.125000,14.125000,8.456321,7433600
1994-02-02,14.125000,14.125000,13.875000,14.093750,8.437613,8612800
1994-02-03,14.062500,14.218750,13.937500,13.937500,8.344064,7055200
1994-02-04,13.875000,13.906250,13.000000,13.000000,7.817865,14239600
1994-02-07,13.093750,13.656250,13.062500,13.562500,8.156144,16475200
1994-02-08,13.687500,13.687500,13.343750,13.406250,8.062176,8035200
1994-02-09,13.468750,13.562500,13.281250,13.281250,7.986998,7916400
1994-02-10,13.343750,13.406250,13.187500,13.218750,7.949419,6262400
1994-02-11,13.125000,13.343750,13.000000,13.312500,8.005796,7942000
1994-02-14,13.343750,13.656250,13.343750,13.500000,8.118553,7494800
1994-02-15,13.593750,13.656250,13.500000,13.625000,8.193727,6909600
1994-02-16,13.812500,13.812500,13.625000,13.656250,8.212518,5982800
1994-02-17,13.718750,13.750000,13.125000,13.187500,7.930624,9160800
1994-02-18,13.156250,13.218750,13.031250,13.156250,7.911832,10714800
1994-02-22,13.156250,13.468750,13.156250,13.406250,8.062176,5107600
1994-02-23,13.437500,13.562500,13.312500,13.375000,8.043381,4780800
1994-02-24,13.312500,13.343750,13.156250,13.218750,7.949419,6611600
1994-02-25,13.343750,13.343750,13.156250,13.218750,7.949419,4246800
1994-02-28,13.281250,13.312500,13.156250,13.218750,7.949419,3842800
1994-03-01,13.218750,13.468750,13.125000,13.406250,8.062176,8139600
1994-03-02,13.187500,13.375000,13.031250,13.250000,7.968212,10888400
1994-03-03,13.218750,13.343750,13.156250,13.156250,7.911832,6466000
1994-03-04,13.312500,13.312500,13.093750,13.156250,7.911832,6886800
1994-03-07,13.250000,13.250000,13.031250,13.062500,7.855452,7134800
1994-03-08,13.031250,13.718750,12.843750,13.687500,8.231313,18578000
1994-03-09,13.750000,13.937500,13.687500,13.843750,8.325276,14960400
1994-03-10,13.875000,14.062500,13.781250,14.000000,8.419241,12110000
1994-03-11,14.031250,14.062500,13.812500,13.968750,8.400447,6753200
1994-03-14,14.031250,14.468750,13.968750,14.375000,8.644757,11664000
1994-03-15,14.437500,14.593750,14.343750,14.343750,8.625965,9810000
1994-03-16,14.406250,14.562500,14.281250,14.562500,8.757513,7533600
1994-03-17,14.562500,14.562500,14.375000,14.468750,8.701137,7576400
1994-03-18,14.468750,14.562500,14.187500,14.281250,8.588382,13024800
1994-03-21,14.218750,14.718750,14.187500,14.656250,8.813890,10804000
1994-03-22,14.500000,14.656250,14.437500,14.562500,8.757513,7397200
1994-03-23,14.250000,14.468750,14.156250,14.312500,8.607168,10651600
1994-03-24,14.218750,14.281250,14.000000,14.093750,8.475624,8163600
1994-03-25,14.125000,14.125000,13.406250,13.500000,8.118553,11934000
1994-03-28,13.593750,13.656250,13.125000,13.406250,8.062176,13426000
1994-03-29,13.406250,13.593750,13.125000,13.156250,7.911832,12658800
1994-03-30,13.125000,13.750000,13.125000,13.375000,8.043381,16530000
1994-03-31,13.500000,13.656250,13.000000,13.656250,8.212518,13841600
1994-04-04,13.250000,13.375000,13.062500,13.250000,7.968212,11060000
1994-04-05,13.375000,13.531250,13.250000,13.343750,8.024587,9356400
1994-04-06,13.375000,13.386719,13.187500,13.281250,7.986998,7720000
1994-04-07,13.312500,13.312500,13.062500,13.281250,7.986998,7099600
1994-04-08,13.218750,13.281250,13.093750,13.125000,7.893041,5236400
1994-04-11,13.156250,13.343750,13.062500,13.250000,7.968212,5209200
1994-04-12,13.437500,13.468750,13.125000,13.218750,7.949419,7552800
1994-04-13,13.218750,13.343750,12.968750,13.093750,7.874247,13984400
1994-04-14,13.125000,13.468750,13.125000,13.468750,8.099764,10512000
1994-04-15,13.468750,13.625000,13.156250,13.250000,7.968212,10556000
1994-04-18,13.218750,13.531250,13.187500,13.343750,8.024587,12480000
1994-04-19,13.375000,13.437500,12.843750,13.343750,8.024587,8376000
1994-04-20,13.312500,13.375000,12.937500,13.062500,7.855452,8830800
1994-04-21,13.750000,14.656250,13.500000,14.593750,8.776306,35032400
1994-04-22,14.593750,14.875000,14.500000,14.687500,8.832686,22642000
1994-04-25,14.625000,14.812500,14.562500,14.812500,8.907858,12249200
1994-04-26,14.718750,14.812500,14.625000,14.625000,8.795094,8868800
1994-04-28,14.468750,14.562500,14.187500,14.281250,8.588382,9190000
1994-04-29,14.343750,14.468750,14.218750,14.375000,8.644757,7634400
1994-05-02,14.375000,14.593750,14.218750,14.500000,8.719931,6434000
1994-05-03,14.531250,14.656250,14.468750,14.593750,8.776306,5506400
1994-05-04,14.562500,14.562500,14.375000,14.437500,8.682338,6001200
1994-05-05,14.343750,14.375000,14.218750,14.281250,8.625717,4164400
1994-05-06,14.125000,14.281250,14.062500,14.125000,8.531342,7917200
1994-05-09,14.125000,14.468750,14.125000,14.250000,8.606842,7520000
1994-05-10,14.406250,14.562500,14.343750,14.500000,8.757844,7942400
1994-05-11,14.500000,14.562500,14.250000,14.312500,8.644592,6186800
1994-05-12,14.406250,14.437500,14.250000,14.312500,8.644592,3690400
1994-05-13,14.375000,14.468750,14.312500,14.375000,8.682340,4402000
1994-05-16,14.406250,14.656250,14.343750,14.625000,8.833341,6392400
1994-05-17,14.656250,15.375000,14.656250,15.312500,9.248585,21587600
1994-05-18,15.406250,15.468750,15.125000,15.187500,9.173087,19178400
1994-05-19,15.218750,15.531250,15.125000,15.343750,9.267454,15087600
1994-05-20,15.343750,15.593750,15.250000,15.531250,9.380705,14960400
1994-05-23,15.531250,15.625000,15.343750,15.437500,9.324082,8296400
1994-05-24,15.500000,15.843750,15.468750,15.781250,9.531702,11203200
1994-05-25,15.750000,16.031250,15.625000,15.906250,9.607201,14713600
1994-05-26,15.812500,16.031250,15.625000,16.000000,9.663825,9180000
1994-05-27,15.968750,16.031250,15.906250,15.906250,9.607201,5446400
1994-05-31,15.875000,15.937500,15.687500,15.750000,9.512830,6016400
1994-06-01,15.750000,15.906250,15.625000,15.875000,9.588330,6758400
1994-06-02,15.843750,15.875000,15.468750,15.500000,9.361829,9921600
1994-06-03,15.437500,15.468750,15.187500,15.250000,9.210831,9525600
1994-06-06,15.312500,15.875000,15.281250,15.656250,9.456203,9376800
1994-06-07,15.687500,15.812500,15.656250,15.656250,9.456203,5596400
1994-06-08,15.718750,15.750000,15.375000,15.406250,9.305207,6606000
1994-06-09,15.375000,15.531250,15.375000,15.500000,9.361829,4350800
1994-06-10,15.562500,15.718750,15.562500,15.656250,9.456203,5299600
1994-06-13,15.593750,16.031250,15.562500,15.937500,9.626079,8658000
1994-06-14,15.968750,16.250000,15.968750,16.250000,9.814820,11114400
1994-06-15,16.125000,16.187500,15.875000,15.937500,9.626079,7157200
1994-06-16,15.812500,15.875000,15.718750,15.718750,9.493953,5730400
1994-06-17,15.656250,15.781250,15.562500,15.593750,9.418455,12136400
1994-06-20,15.468750,15.562500,15.406250,15.406250,9.305207,6236800
1994-06-21,15.437500,15.531250,15.093750,15.250000,9.210831,9909200
1994-06-22,15.343750,15.531250,15.281250,15.500000,9.361829,5308000
1994-06-23,15.468750,15.562500,15.218750,15.218750,9.191960,4617200
1994-06-24,15.187500,15.250000,14.875000,14.968750,9.040963,9061200
1994-06-27,14.750000,15.406250,14.531250,15.375000,9.286332,15504000
1994-06-28,15.375000,15.468750,15.000000,15.281250,9.229708,6945600
1994-06-29,15.218750,15.375000,15.031250,15.093750,9.116462,9084400
1994-06-30,15.093750,15.125000,14.656250,14.687500,8.871088,10934000
1994-07-01,14.750000,14.781250,14.187500,14.250000,8.606842,15272400
1994-07-05,14.250000,14.468750,14.062500,14.062500,8.493598,11160000
1994-07-06,14.125000,14.250000,14.093750,14.250000,8.606842,7756400
1994-07-07,14.343750,14.343750,14.156250,14.187500,8.569098,6871600
1994-07-08,14.125000,14.468750,14.125000,14.156250,8.550220,9261600
1994-07-11,14.218750,14.281250,13.843750,13.906250,8.399223,10795600
1994-07-12,13.937500,14.031250,13.718750,13.968750,8.436971,11974800
1994-07-13,14.000000,14.187500,13.968750,14.187500,8.569098,9924800
1994-07-14,14.375000,14.625000,14.312500,14.562500,8.795592,12010800
1994-07-15,14.437500,14.468750,14.187500,14.218750,8.587968,9913200
1994-07-18,14.312500,14.406250,14.156250,14.218750,8.587968,6622400
1994-07-19,14.187500,14.218750,13.906250,13.906250,8.399223,7268800
1994-07-20,13.937500,14.062500,13.625000,13.968750,8.436971,12757200
1994-07-21,14.750000,15.656250,14.500000,15.593750,9.418455,35226000
1994-07-22,15.562500,15.625000,15.281250,15.343750,9.267454,14856800
1994-07-25,15.343750,15.593750,15.332031,15.562500,9.399581,9368800
1994-07-26,15.625000,15.781250,15.531250,15.593750,9.418455,11587600
1994-07-27,15.562500,15.625000,15.468750,15.625000,9.437331,5765200
1994-07-28,15.593750,15.750000,15.562500,15.562500,9.399581,5047200
1994-07-29,15.656250,15.687500,15.437500,15.468750,9.342958,6775600
1994-08-01,15.468750,15.781250,15.375000,15.718750,9.493953,7085600
1994-08-02,15.750000,15.843750,15.562500,15.562500,9.399581,8335200
1994-08-03,15.593750,15.781250,15.562500,15.750000,9.512830,5416800
1994-08-04,15.750000,15.875000,15.687500,15.781250,9.569677,8185600
1994-08-05,15.687500,15.781250,15.468750,15.593750,9.455981,6399600
1994-08-08,15.687500,15.843750,15.656250,15.812500,9.588631,6706400
1994-08-09,15.843750,16.125000,15.812500,16.125000,9.778126,12052000
1994-08-10,16.125000,16.250000,16.031250,16.031250,9.721278,10834400
1994-08-11,16.000000,16.156250,15.937500,16.156250,9.797071,9782800
1994-08-12,16.187500,16.281250,15.937500,15.937500,9.664431,8006400
1994-08-15,15.937500,16.125000,15.937500,16.093750,9.759174,4311200
1994-08-16,16.125000,16.187500,15.937500,16.156250,9.797071,8140400
1994-08-17,16.218750,16.406250,16.093750,16.218750,9.834973,11780800
1994-08-18,16.343750,16.718750,16.343750,16.562500,10.043423,16787200
1994-08-19,16.593750,17.156250,16.500000,17.031250,10.327673,18653600
1994-08-22,16.875000,17.093750,16.812500,16.937500,10.270819,11882400
1994-08-23,16.968750,17.062500,16.906250,16.906250,10.251873,11645200
1994-08-24,16.843750,16.843750,16.656250,16.843750,10.213968,11196800
1994-08-25,16.750000,17.437500,16.718750,17.343750,10.517172,21095600
1994-08-26,17.343750,17.531250,17.281250,17.500000,10.611919,16576400
1994-08-29,17.437500,17.500000,17.312500,17.343750,10.517172,9257600
1994-08-30,17.343750,17.437500,17.218750,17.343750,10.517172,7486000
1994-08-31,17.312500,17.375000,17.125000,17.125000,10.384522,9886800
1994-09-01,16.718750,17.062500,16.718750,16.968750,10.289771,11114000
1994-09-02,17.000000,17.000000,16.687500,16.812500,10.195024,5858800
1994-09-06,16.781250,16.906250,16.656250,16.875000,10.232921,4985200
1994-09-07,16.875000,17.062500,16.843750,16.875000,10.232921,8123200
1994-09-08,16.812500,17.031250,16.812500,16.968750,10.289771,5457200
1994-09-09,16.718750,17.000000,16.687500,16.812500,10.195024,9236800
1994-09-12,16.875000,17.031250,16.875000,16.968750,10.289771,4823600
1994-09-13,17.187500,17.406250,17.156250,17.312500,10.498224,11616800
1994-09-14,17.281250,17.531250,17.250000,17.437500,10.574021,10146000
1994-09-15,17.375000,17.562500,17.375000,17.437500,10.574021,8228400
1994-09-16,17.437500,17.843750,17.375000,17.750000,10.763515,20598400
1994-09-19,17.656250,17.812500,17.562500,17.593750,10.668773,7394000
1994-09-20,17.468750,17.625000,17.406250,17.562500,10.649819,10980800
1994-09-21,17.750000,17.843750,17.343750,17.375000,10.536123,14548400
1994-09-22,17.437500,17.562500,17.343750,17.406250,10.555067,8482000
1994-09-23,17.343750,17.375000,17.218750,17.281250,10.479268,7043200
1994-09-26,17.250000,17.281250,16.937500,17.250000,10.460323,7059200
1994-09-27,17.218750,17.343750,17.156250,17.250000,10.460323,4462800
1994-09-28,17.281250,17.468750,17.125000,17.125000,10.384522,5200000
1994-09-29,17.093750,17.468750,16.937500,17.375000,10.536123,9224800
1994-09-30,17.312500,17.531250,17.218750,17.406250,10.555067,8159200
1994-10-03,17.343750,17.375000,17.156250,17.218750,10.441372,4666000
1994-10-04,17.281250,17.375000,17.062500,17.093750,10.365568,6882000
1994-10-05,17.031250,17.281250,16.843750,17.281250,10.479268,10766000
1994-10-06,17.250000,17.375000,17.156250,17.187500,10.422423,7236800
1994-10-07,17.218750,17.937500,17.187500,17.781250,10.782468,17982400
1994-10-10,17.812500,17.968750,17.687500,17.875000,10.839321,7219600
1994-10-11,17.937500,18.093750,17.875000,17.906250,10.858266,11230400
1994-10-12,17.750000,18.375000,17.750000,18.281250,11.085666,12910400
1994-10-13,18.406250,18.531250,18.062500,18.062500,10.953018,9366400
1994-10-14,18.125000,18.281250,17.968750,18.281250,11.085666,8163200
1994-10-17,18.218750,18.437500,18.187500,18.312500,11.104613,6145600
1994-10-18,18.375000,18.625000,18.343750,18.625000,11.294115,9853600
1994-10-19,18.500000,18.937500,18.437500,18.843750,11.426760,15736800
1994-10-20,18.875000,19.031250,18.468750,18.750000,11.369907,20867600
1994-10-21,18.656250,18.843750,18.531250,18.656250,11.313063,13490000
1994-10-24,18.656250,18.656250,18.218750,18.250000,11.066716,10460800
1994-10-25,18.156250,18.593750,18.156250,18.468750,11.199368,11318400
1994-10-26,18.500000,18.625000,18.406250,18.593750,11.275168,9759200
1994-10-27,18.625000,18.656250,18.437500,18.531250,11.237258,4998400
1994-10-28,18.531250,19.093750,18.531250,19.031250,11.540465,10853200
1994-10-31,18.906250,18.906250,18.625000,18.625000,11.294115,7705600
1994-11-01,18.593750,18.812500,18.375000,18.468750,11.199368,10000000
1994-11-02,18.500000,18.812500,18.437500,18.562500,11.256212,10678400
1994-11-03,18.625000,18.656250,18.281250,18.375000,11.142510,6645200
1994-11-04,18.343750,18.375000,17.781250,17.781250,10.819267,12971600
1994-11-07,17.843750,18.062500,17.687500,17.968750,10.933356,9115600
1994-11-08,17.906250,18.375000,17.843750,18.250000,11.104487,7476000
1994-11-09,18.437500,18.593750,18.312500,18.500000,11.256597,10468400
1994-11-10,18.375000,18.406250,17.906250,18.000000,10.952365,10746000
1994-11-11,18.000000,18.250000,17.937500,18.093750,11.009414,7391600
1994-11-14,18.187500,18.250000,18.062500,18.218750,11.085469,6049600
1994-11-15,18.218750,18.468750,18.125000,18.281250,11.123497,6997200
1994-11-16,18.250000,18.281250,18.156250,18.187500,11.066456,5089200
1994-11-17,18.312500,18.437500,18.187500,18.281250,11.123497,7262000
1994-11-18,18.250000,18.343750,18.187500,18.312500,11.142510,12490400
1994-11-21,18.312500,18.531250,18.156250,18.218750,11.085469,6680400
1994-11-22,18.187500,18.218750,17.343750,17.437500,10.610110,9564400
1994-11-23,17.312500,17.500000,17.000000,17.500000,10.648134,18755600
1994-11-25,17.500000,17.718750,17.500000,17.687500,10.762224,4382800
1994-11-28,17.718750,17.906250,17.562500,17.656250,10.743203,7978800
1994-11-29,17.656250,17.750000,17.562500,17.656250,10.743203,5386000
1994-11-30,17.781250,17.812500,17.656250,17.687500,10.762224,7846400
1994-12-01,17.656250,17.687500,17.312500,17.375000,10.572078,6638000
1994-12-02,17.312500,17.843750,17.218750,17.843750,10.857300,7975200
1994-12-05,17.906250,18.093750,17.843750,17.843750,10.857300,8198400
1994-12-06,17.812500,18.000000,17.812500,17.906250,10.895324,7715200
1994-12-07,17.687500,17.843750,17.656250,17.812500,10.838286,5262400
1994-12-08,17.781250,17.875000,17.437500,17.531250,10.667150,6871600
1994-12-09,17.406250,17.875000,17.375000,17.875000,10.876311,9892000
1994-12-12,17.781250,17.843750,17.406250,17.656250,10.743203,8822400
1994-12-13,17.687500,17.750000,17.406250,17.437500,10.610110,5476400
1994-12-14,17.375000,17.656250,17.343750,17.562500,10.686166,8176800
1994-12-15,17.593750,17.750000,17.531250,17.625000,10.724195,7541200
1994-12-16,17.718750,17.718750,17.468750,17.531250,10.667150,11776000
1994-12-19,17.625000,17.906250,17.625000,17.906250,10.895324,9688400
1994-12-20,17.843750,17.906250,17.687500,17.687500,10.762224,6907200
1994-12-21,17.781250,18.406250,17.750000,18.406250,11.199558,12847600
1994-12-22,18.406250,18.656250,18.375000,18.375000,11.180544,10648400
1994-12-23,18.406250,18.562500,18.312500,18.375000,11.180544,3753600
1994-12-27,18.531250,18.625000,18.437500,18.562500,11.294629,4933200
1994-12-28,18.593750,18.593750,18.125000,18.250000,11.104487,5422800
1994-12-29,18.250000,18.593750,18.250000,18.593750,11.313648,7704800
1994-12-30,18.562500,18.625000,18.281250,18.375000,11.180544,5780800
1995-01-03,18.375000,18.468750,18.343750,18.437500,11.218575,4671600
1995-01-04,18.468750,18.656250,18.312500,18.593750,11.313648,7978800
1995-01-05,18.593750,18.812500,18.437500,18.500000,11.256597,9083600
1995-01-06,18.562500,18.937500,18.531250,18.781250,11.427730,12162000
1995-01-09,18.750000,18.968750,18.718750,18.875000,11.484776,6852000
1995-01-10,19.000000,19.312500,18.906250,19.156250,11.655902,13683200
1995-01-11,19.250000,19.281250,18.812500,19.000000,11.560838,9801200
1995-01-12,18.968750,19.093750,18.875000,19.000000,11.560838,9103600
1995-01-13,19.187500,19.218750,18.937500,19.093750,11.617871,8121200
1995-01-16,19.093750,19.500000,19.093750,19.375000,11.789007,10864000
1995-01-17,19.312500,19.500000,19.281250,19.375000,11.789007,6385200
1995-01-18,19.406250,19.468750,19.156250,19.312500,11.750978,7370400
1995-01-19,19.281250,19.406250,19.093750,19.125000,11.636893,6855600
1995-01-20,19.093750,19.125000,18.750000,18.843750,11.465756,13333600
1995-01-23,18.625000,18.625000,18.093750,18.562500,11.294629,19654800
1995-01-24,18.531250,18.718750,18.375000,18.500000,11.256597,12706400
1995-01-25,18.000000,18.281250,18.000000,18.093750,11.009414,15232000
1995-01-26,18.093750,18.343750,18.062500,18.093750,11.009414,8627200
1995-01-27,18.187500,18.281250,17.656250,18.125000,11.028427,10868400
1995-01-30,18.187500,18.250000,17.875000,17.937500,10.914341,5674000
1995-01-31,18.000000,18.218750,17.562500,18.031250,10.971387,10969600
1995-02-01,18.093750,18.468750,18.062500,18.406250,11.199558,13168000
1995-02-02,18.406250,18.593750,18.375000,18.593750,11.313648,5834400
1995-02-03,18.718750,18.812500,18.625000,18.656250,11.351675,10251200
1995-02-06,18.593750,18.718750,18.531250,18.593750,11.351676,5408400
1995-02-07,18.562500,18.593750,18.468750,18.562500,11.332594,5802800
1995-02-08,18.531250,18.718750,18.531250,18.562500,11.332594,5985600
1995-02-09,18.562500,18.812500,18.562500,18.750000,11.447066,7896000
1995-02-10,18.781250,18.937500,18.750000,18.750000,11.447066,6156000
1995-02-13,18.781250,18.843750,18.687500,18.718750,11.427988,4887200
1995-02-14,18.750000,18.906250,18.656250,18.906250,11.542457,6785600
1995-02-15,18.906250,18.968750,18.781250,18.906250,11.542457,6506800
1995-02-16,18.968750,19.062500,18.875000,18.875000,11.523380,6809600
1995-02-17,18.937500,18.937500,18.687500,18.750000,11.447066,11672000
1995-02-21,18.750000,18.781250,18.531250,18.562500,11.332594,6228000
1995-02-22,18.562500,18.625000,18.531250,18.562500,11.332594,6864000
1995-02-23,18.687500,18.937500,18.531250,18.562500,11.332594,8826400
1995-02-24,18.562500,18.843750,18.562500,18.718750,11.427988,6254400
1995-02-27,18.656250,18.843750,18.437500,18.500000,11.294435,8212800
1995-02-28,18.500000,18.812500,18.500000,18.812500,11.485224,7198000
1995-03-01,18.781250,19.093750,18.781250,18.843750,11.504296,8202000
1995-03-02,18.843750,19.343750,18.843750,19.312500,11.790476,9643200
1995-03-03,19.281250,20.000000,19.250000,19.968750,12.191131,22256000
1995-03-06,19.875000,20.312500,19.875000,20.062500,12.248362,20173200
1995-03-07,20.093750,20.218750,19.843750,19.937500,12.172049,13802400
1995-03-08,19.937500,20.000000,19.625000,19.937500,12.172049,12133200
1995-03-09,20.093750,20.343750,20.093750,20.156250,12.305594,12513600
1995-03-10,20.218750,20.406250,20.093750,20.281250,12.381910,9492400
1995-03-13,20.375000,20.750000,20.375000,20.500000,12.515457,13964800
1995-03-14,20.562500,20.687500,20.375000,20.375000,12.439143,9067600
1995-03-15,20.312500,20.562500,20.312500,20.437500,12.477300,7084800
1995-03-16,20.437500,20.906250,20.406250,20.875000,12.744397,11382800
1995-03-17,20.875000,20.906250,20.656250,20.656250,12.610855,11869600
1995-03-20,20.687500,21.000000,20.625000,20.875000,12.744397,7368800
1995-03-21,20.875000,21.000000,20.531250,20.562500,12.553617,7956000
1995-03-22,20.531250,20.656250,20.312500,20.406250,12.458220,9788800
1995-03-23,20.375000,20.843750,20.375000,20.843750,12.725325,11056400
1995-03-24,20.906250,21.093750,20.875000,20.906250,12.763477,10318000
1995-03-27,20.968750,21.281250,20.968750,21.250000,12.973345,8114000
1995-03-28,21.218750,21.218750,21.062500,21.125000,12.897021,5412000
1995-03-29,21.062500,21.187500,20.625000,20.750000,12.668086,11885600
1995-03-30,20.781250,20.843750,20.437500,20.593750,12.572703,11828400
1995-03-31,20.531250,20.875000,20.343750,20.531250,12.534540,10472000
1995-04-03,20.562500,20.875000,20.562500,20.718750,12.649011,7576400
1995-04-04,20.781250,20.906250,20.625000,20.750000,12.668086,6738400
1995-04-05,20.718750,21.031250,20.718750,21.000000,12.820716,8033200
1995-04-06,21.093750,21.156250,20.906250,20.968750,12.801639,5946000
1995-04-07,20.937500,21.281250,20.875000,21.000000,12.820716,9713200
1995-04-10,21.000000,21.500000,21.000000,21.500000,13.125970,8462400
1995-04-11,21.468750,21.718750,21.406250,21.687500,13.240444,10324000
1995-04-12,21.625000,21.906250,21.531250,21.781250,13.297668,7612800
1995-04-13,21.718750,21.843750,21.531250,21.593750,13.183202,5525600
1995-04-17,21.750000,22.125000,21.718750,21.968750,13.412148,8758400
1995-04-18,22.031250,22.125000,21.781250,22.062500,13.469385,7875200
1995-04-19,21.968750,22.062500,21.500000,21.781250,13.297668,10305600
1995-04-20,22.406250,22.593750,22.156250,22.250000,13.583846,23990800
1995-04-21,22.343750,23.000000,22.281250,22.906250,13.984502,23545600
1995-04-24,22.875000,23.468750,22.750000,23.375000,14.270682,17275600
1995-04-25,23.281250,23.468750,23.218750,23.406250,14.289756,13385200
1995-04-26,23.281250,23.937500,23.218750,23.812500,14.537770,14798000
1995-04-27,23.718750,24.218750,23.656250,24.218750,14.785801,13900400
1995-04-28,24.000000,24.062500,23.562500,23.656250,14.442373,20002400
1995-05-01,23.468750,23.562500,22.937500,23.031250,14.060803,13615200
1995-05-02,22.906250,23.343750,22.906250,23.218750,14.175290,13611200
1995-05-03,23.250000,23.656250,23.250000,23.562500,14.385146,10689600
1995-05-04,23.687500,24.031250,23.312500,23.437500,14.346886,17428000
1995-05-05,23.562500,23.656250,23.218750,23.281250,14.251245,12219200
1995-05-08,23.187500,23.812500,23.156250,23.437500,14.346886,10813600
1995-05-09,23.531250,23.593750,23.343750,23.406250,14.327764,11119600
1995-05-10,23.468750,23.750000,23.468750,23.468750,14.366021,11563600
